Month,Year,Country,AvgTemperature
2,2018,Bahamas,76.55714285714285
2,2018,Bahrain,67.64285714285714
2,2018,Barbados,77.58214285714287
2,2018,Belarus,21.482142857142858
2,2018,Belgium,33.05357142857143
2,2018,Belize,78.81785714285715
2,2018,Benin,84.57857142857142
2,2018,Bolivia,47.18214285714286
2,2018,Brazil,74.83333333333333
2,2018,Bulgaria,36.03214285714286
2,2018,Canada,7.301785714285714
2,2018,Central African Republic,80.75357142857142
2,2018,China,39.77571428571429
2,2018,Colombia,57.28214285714286
2,2018,Congo,79.88214285714285
2,2018,Costa Rica,72.98571428571428
2,2018,Croatia,32.792857142857144
2,2018,Cuba,74.00714285714285
2,2018,Czech Republic,27.164285714285715
2,2018,Denmark,30.064285714285713
2,2018,Dominican Republic,75.73214285714286
2,2018,Egypt,65.79285714285714
2,2018,Equador,79.08571428571429
2,2018,Ethiopia,5.578571428571428
2,2018,Finland,16.307142857142857
2,2018,France,37.69642857142857
2,2018,Gabon,82.24285714285715
2,2018,Gambia,73.03928571428571
2,2018,Germany,27.839285714285715
2,2018,Guatemala,65.41071428571429
2,2018,Guinea,80.66071428571429
2,2018,Guinea-Bissau,78.74642857142858
2,2018,Haiti,82.88214285714285
2,2018,Honduras,67.75714285714285
2,2018,Hong Kong,61.94285714285714
2,2018,Hungary,32.075
2,2018,Iceland,33.93571428571429
2,2018,India,75.61071428571428
2,2018,Indonesia,81.25
2,2018,Ireland,38.36785714285714
2,2018,Italy,41.464285714285715
2,2018,Ivory Coast,83.06428571428572
2,2018,Japan,35.11071428571429
2,2018,Jordan,54.91428571428571
2,2018,Kazakhstan,28.107142857142858
2,2018,Kenya,71.86428571428571
2,2018,Kuwait,64.27857142857142
2,2018,Kyrgyzstan,29.942857142857143
2,2018,Laos,75.01428571428572
2,2018,Latvia,19.978571428571428
2,2018,Lebanon,61.90714285714286
2,2018,Macedonia,38.75
2,2018,Madagascar,70.18928571428572
2,2018,Malaysia,82.41785714285713
2,2018,Mexico,48.51190476190476
2,2018,Mongolia,-5.425
2,2018,Morocco,52.753571428571426
2,2018,Mozambique,79.66785714285713
2,2018,Myanmar (Burma),80.62857142857142
2,2018,Namibia,75.31071428571428
2,2018,Nepal,56.603571428571435
2,2018,New Zealand,69.475
2,2018,Nicaragua,79.83928571428571
2,2018,Nigeria,83.96071428571429
2,2018,North Korea,25.07857142857143
2,2018,Norway,20.164285714285715
2,2018,Oman,74.56071428571428
2,2018,Pakistan,65.84285714285714
2,2018,Panama,79.75
2,2018,Philippines,81.66785714285713
2,2018,Poland,26.710714285714285
2,2018,Portugal,51.42142857142857
2,2018,Qatar,69.39642857142857
2,2018,Romania,34.346428571428575
2,2018,Russia,14.825000000000001
2,2018,Saudi Arabia,66.38928571428572
2,2018,Senegal,66.525
2,2018,Singapore,81.02499999999999
2,2018,Slovakia,31.07857142857143
2,2018,South Africa,70.29285714285714
2,2018,South Korea,27.607142857142858
2,2018,Spain,44.18214285714286
2,2018,Sri Lanka,80.51428571428572
2,2018,Suriname,77.08571428571429
2,2018,Sweden,25.103571428571428
2,2018,Switzerland,31.402380952380955
2,2018,Syria,51.94285714285714
2,2018,Taiwan,60.153571428571425
2,2018,Tajikistan,44.517857142857146
2,2018,Tanzania,83.28928571428571
2,2018,The Netherlands,34.05
2,2018,Togo,84.01071428571429
2,2018,Tunisia,52.721428571428575
2,2018,Turkey,44.00714285714286
2,2018,Turkmenistan,43.246428571428574
2,2018,US,41.18162931839402
2,2018,Uganda,74.70714285714287
2,2018,Ukraine,24.842857142857145
2,2018,United Arab Emirates,71.96607142857142
2,2018,United Kingdom,38.74107142857143
2,2018,Uruguay,72.0
2,2018,Uzbekistan,40.08571428571429
2,2018,Venezuela,78.08571428571429
2,2018,Vietnam,63.332142857142856
2,2018,Yugoslavia,34.864285714285714
2,2019,Albania,47.199999999999996
2,2019,Algeria,51.36785714285714
2,2019,Argentina,72.88214285714285
2,2019,Australia,72.95214285714285
2,2019,Austria,40.142857142857146
2,2019,Bahamas,75.41428571428571
2,2019,Bahrain,66.35
2,2019,Belarus,31.685714285714287
2,2019,Belgium,44.07857142857143
2,2019,Belize,79.97857142857143
2,2019,Benin,84.66785714285713
2,2019,Bolivia,48.017857142857146
2,2019,Brazil,76.35714285714286
2,2019,Bulgaria,36.10357142857143
2,2019,Canada,1.5910714285714287
2,2019,Central African Republic,81.17857142857143
2,2019,China,41.98
2,2019,Colombia,58.01428571428572
2,2019,Congo,79.84642857142856
2,2019,Costa Rica,74.08928571428571
2,2019,Croatia,41.707142857142856
2,2019,Cuba,73.39642857142857
2,2019,Czech Republic,36.625
2,2019,Denmark,39.550000000000004
2,2019,Dominican Republic,71.73214285714286
2,2019,Egypt,60.40714285714286
2,2019,Equador,80.71071428571429
2,2019,Ethiopia,66.16071428571429
2,2019,Finland,31.582142857142856
2,2019,France,47.00714285714286
2,2019,Gabon,82.375
2,2019,Gambia,78.07857142857142
2,2019,Germany,36.089285714285715
2,2019,Guatemala,66.78214285714286
2,2019,Guinea,81.825
2,2019,Guinea-Bissau,81.675
2,2019,Haiti,83.38571428571429
2,2019,Honduras,69.31428571428572
2,2019,Hong Kong,69.56428571428572
2,2019,Hungary,37.925000000000004
2,2019,Iceland,33.69642857142857
2,2019,India,73.71339285714285
2,2019,Indonesia,83.20357142857142
2,2019,Ireland,45.489285714285714
2,2019,Italy,45.925000000000004
2,2019,Ivory Coast,83.99285714285715
2,2019,Japan,38.385714285714286
2,2019,Jordan,48.760714285714286
2,2019,Kazakhstan,29.310714285714287
2,2019,Kenya,59.121428571428574
2,2019,Kuwait,60.214285714285715
2,2019,Kyrgyzstan,32.892857142857146
2,2019,Laos,80.28928571428571
2,2019,Latvia,34.142857142857146
2,2019,Lebanon,58.84285714285714
2,2019,Macedonia,39.66428571428571
2,2019,Madagascar,71.46071428571429
2,2019,Malaysia,83.65357142857144
2,2019,Mexico,65.65833333333333
2,2019,Mongolia,-3.2142857142857144
2,2019,Morocco,54.70357142857143
2,2019,Mozambique,81.37142857142858
2,2019,Myanmar (Burma),81.925
2,2019,Namibia,77.65714285714286
2,2019,Nepal,53.71071428571429
2,2019,New Zealand,68.72857142857143
2,2019,Nicaragua,82.04285714285713
2,2019,Nigeria,81.85892857142858
2,2019,North Korea,28.932142857142857
2,2019,Norway,29.789285714285715
2,2019,Oman,30.25357142857143
2,2019,Pakistan,56.4375
2,2019,Panama,81.08571428571429
2,2019,Philippines,80.53571428571429
2,2019,Poland,37.746428571428574
2,2019,Portugal,53.68928571428571
2,2019,Qatar,67.86785714285715
2,2019,Romania,38.699999999999996
2,2019,Russia,28.457142857142856
2,2019,Saudi Arabia,63.9
2,2019,Senegal,71.95
2,2019,Singapore,82.925
2,2019,Slovakia,39.767857142857146
2,2019,South Africa,71.09642857142858
2,2019,South Korea,32.128571428571426
2,2019,Spain,49.463095238095235
2,2019,Sri Lanka,82.06785714285715
2,2019,Suriname,78.15714285714286
2,2019,Sweden,35.02142857142857
2,2019,Switzerland,37.74285714285715
2,2019,Syria,47.207142857142856
2,2019,Taiwan,65.95
2,2019,Tajikistan,41.246428571428574
2,2019,Tanzania,84.27499999999999
2,2019,The Netherlands,43.50714285714286
2,2019,Togo,85.21428571428571
2,2019,Tunisia,53.53214285714286
2,2019,Turkey,41.496428571428574
2,2019,Turkmenistan,44.957142857142856
2,2019,US,37.8390522875817
2,2019,Uganda,76.14642857142857
2,2019,Ukraine,33.11785714285714
2,2019,United Arab Emirates,70.20714285714286
2,2019,United Kingdom,45.730357142857144
2,2019,Uruguay,71.70714285714286
2,2019,Uzbekistan,42.292857142857144
2,2019,Venezuela,65.81785714285714
2,2019,Vietnam,71.54642857142856
2,2019,Yugoslavia,40.403571428571425
2,2020,Albania,48.41379310344828
2,2020,Algeria,55.33793103448276
2,2020,Argentina,73.99655172413793
2,2020,Australia,72.8055172413793
2,2020,Austria,43.93448275862069
2,2020,Bahamas,74.19655172413792
2,2020,Bahrain,66.43448275862069
2,2020,Belarus,34.786206896551725
2,2020,Belgium,44.97241379310345
2,2020,Belize,79.24827586206897
2,2020,Benin,84.6103448275862
2,2020,Bolivia,48.52068965517241
2,2020,Brazil,74.70459770114942
2,2020,Bulgaria,38.293103448275865
2,2020,Canada,15.667241379310346
2,2020,Central African Republic,82.61724137931034
2,2020,China,44.84206896551724
2,2020,Colombia,57.5103448275862
2,2020,Congo,80.21724137931035
2,2020,Costa Rica,74.64827586206897
2,2020,Croatia,46.61034482758621
2,2020,Cuba,73.5551724137931
2,2020,Czech Republic,40.44827586206897
2,2020,Denmark,40.37241379310345
2,2020,Dominican Republic,60.07931034482758
2,2020,Egypt,59.54482758620689
2,2020,Equador,81.4241379310345
2,2020,Ethiopia,65.08275862068966
2,2020,Finland,32.95862068965517
2,2020,France,49.08620689655172
2,2020,Gabon,83.32413793103449
2,2020,Gambia,82.34482758620689
2,2020,Germany,41.244827586206895
2,2020,Guatemala,66.56896551724138
2,2020,Guinea,83.34137931034483
2,2020,Guinea-Bissau,82.47586206896553
2,2020,Haiti,80.91724137931034
2,2020,Honduras,69.07931034482759
2,2020,Hong Kong,66.33793103448275
2,2020,Hungary,41.72758620689655
2,2020,Iceland,32.46206896551724
2,2020,India,73.63189655172413
2,2020,Indonesia,81.87586206896552
2,2020,Ireland,42.42068965517242
2,2020,Italy,47.88793103448276
2,2020,Ivory Coast,84.79310344827586
2,2020,Japan,39.905747126436786
2,2020,Jordan,49.03793103448275
2,2020,Kazakhstan,35.258620689655174
2,2020,Kenya,70.09310344827587
2,2020,Kuwait,61.59310344827586
2,2020,Kyrgyzstan,38.97586206896552
2,2020,Laos,77.97586206896553
2,2020,Latvia,36.66896551724138
2,2020,Lebanon,58.293103448275865
2,2020,Macedonia,40.91724137931034
2,2020,Madagascar,70.88620689655171
2,2020,Malaysia,83.83103448275861
2,2020,Mexico,63.798850574712645
2,2020,Mongolia,2.341379310344828
2,2020,Morocco,57.265517241379314
2,2020,Mozambique,79.72413793103448
2,2020,Myanmar (Burma),79.86206896551724
2,2020,Namibia,73.55862068965517
2,2020,Nepal,53.744827586206895
2,2020,New Zealand,69.46206896551725
2,2020,Nicaragua,82.37586206896552
2,2020,Nigeria,83.2706896551724
2,2020,North Korea,32.206896551724135
2,2020,Norway,32.80689655172414
2,2020,Pakistan,64.78620689655172
2,2020,Panama,81.36206896551724
2,2020,Philippines,80.60689655172413
2,2020,Poland,39.234482758620686
2,2020,Portugal,56.199999999999996
2,2020,Qatar,67.68275862068965
2,2020,Romania,41.03103448275862
2,2020,Russia,30.386206896551727
2,2020,Saudi Arabia,64.89827586206897
2,2020,Senegal,76.32758620689656
2,2020,Singapore,82.2551724137931
2,2020,Slovakia,43.1448275862069
2,2020,South Africa,70.2896551724138
2,2020,South Korea,35.800000000000004
2,2020,Spain,52.60574712643678
2,2020,Sri Lanka,83.13793103448276
2,2020,Suriname,78.34482758620689
2,2020,Sweden,36.50689655172414
2,2020,Switzerland,43.241379310344826
2,2020,Syria,46.893103448275866
2,2020,Taiwan,65.87931034482759
2,2020,Tajikistan,45.80344827586207
2,2020,Tanzania,83.35172413793103
2,2020,The Netherlands,45.02758620689655
2,2020,Togo,85.39310344827587
2,2020,Tunisia,57.748275862068965
2,2020,Turkey,41.584482758620695
2,2020,Turkmenistan,48.07931034482758
2,2020,US,40.18336713995944
2,2020,Uganda,62.44827586206897
2,2020,Ukraine,36.03793103448275
2,2020,United Arab Emirates,71.0155172413793
2,2020,United Kingdom,43.898275862068964
2,2020,Uruguay,72.4551724137931
2,2020,Uzbekistan,44.699999999999996
2,2020,Venezuela,80.15517241379311
2,2020,Vietnam,66.80344827586207
2,2020,Yugoslavia,43.90344827586207
3,1995,Albania,-99.0
3,1995,Algeria,55.0
3,1995,Argentina,69.74516129032257
3,1995,Australia,68.08774193548388
3,1995,Austria,39.86451612903225
3,1995,Bahamas,73.37741935483871
3,1995,Bahrain,68.40645161290323
3,1995,Bangladesh,40.34193548387096
3,1995,Barbados,79.5
3,1995,Belarus,35.71935483870968
3,1995,Belgium,42.487096774193546
3,1995,Belize,-99.0
3,1995,Benin,71.82903225806452
3,1995,Bermuda,63.980645161290326
3,1995,Bolivia,46.54516129032258
3,1995,Brazil,75.01397849462366
3,1995,Bulgaria,40.461290322580645
3,1995,Burundi,61.10645161290322
3,1995,Canada,29.881612903225804
3,1995,Central African Republic,35.851612903225806
3,1995,China,49.438709677419354
3,1995,Colombia,55.79677419354839
3,1995,Congo,79.98709677419355
3,1995,Costa Rica,73.89354838709677
3,1995,Croatia,-99.0
3,1995,Cuba,72.01612903225806
3,1995,Cyprus,55.39677419354839
3,1995,Czech Republic,36.729032258064514
3,1995,Denmark,36.81612903225806
3,1995,Dominican Republic,-93.24193548387096
3,1995,Egypt,64.4774193548387
3,1995,Equador,58.420967741935485
3,1995,Ethiopia,58.89032258064516
3,1995,Finland,32.34838709677419
3,1995,France,47.24354838709677
3,1995,Gabon,17.238709677419358
3,1995,Gambia,75.07741935483871
3,1995,Georgia,46.42580645161291
3,1995,Germany,-9.541129032258064
3,1995,Greece,54.148387096774194
3,1995,Guatemala,-99.0
3,1995,Guinea,81.78387096774195
3,1995,Guinea-Bissau,-21.796774193548387
3,1995,Guyana,-99.0
3,1995,Haiti,36.196774193548386
3,1995,Honduras,74.13225806451612
3,1995,Hong Kong,65.34193548387097
3,1995,Hungary,40.670967741935485
3,1995,Iceland,28.33225806451613
3,1995,India,72.30887096774192
3,1995,Indonesia,-23.848387096774193
3,1995,Ireland,41.29354838709677
3,1995,Israel,61.29677419354839
3,1995,Italy,46.75
3,1995,Ivory Coast,82.54516129032258
3,1995,Japan,42.2236559139785
3,1995,Jordan,54.122580645161285
3,1995,Kazakhstan,36.81290322580645
3,1995,Kenya,32.270967741935486
3,1995,Kuwait,66.69032258064516
3,1995,Laos,85.7741935483871
3,1995,Latvia,31.006451612903227
3,1995,Lebanon,61.44516129032258
3,1995,Macedonia,44.92258064516129
3,1995,Madagascar,71.0
3,1995,Malawi,-71.5516129032258
3,1995,Malaysia,82.03870967741935
3,1995,Mauritania,69.79677419354839
3,1995,Mexico,53.46774193548387
3,1995,Mongolia,18.903225806451612
3,1995,Morocco,59.277419354838706
3,1995,Mozambique,78.52903225806452
3,1995,Myanmar (Burma),-99.0
3,1995,Namibia,70.65806451612903
3,1995,Nepal,41.829032258064515
3,1995,New Zealand,65.69354838709677
3,1995,Nicaragua,-99.0
3,1995,Nigeria,72.06451612903226
3,1995,North Korea,39.190322580645166
3,1995,Norway,30.606451612903225
3,1995,Oman,-99.0
3,1995,Pakistan,69.26774193548388
3,1995,Panama,80.8741935483871
3,1995,Peru,73.1
3,1995,Philippines,81.51290322580645
3,1995,Poland,37.34516129032258
3,1995,Portugal,58.6741935483871
3,1995,Qatar,69.29354838709678
3,1995,Romania,42.99677419354839
3,1995,Russia,38.869354838709675
3,1995,Saudi Arabia,67.5209677419355
3,1995,Senegal,67.85806451612903
3,1995,Serbia-Montenegro,39.71612903225807
3,1995,Sierra Leone,-57.37419354838709
3,1995,Singapore,81.76129032258065
3,1995,Slovakia,40.29354838709677
3,1995,South Africa,67.97741935483872
3,1995,South Korea,40.49032258064516
3,1995,Spain,51.88172043010753
3,1995,Sri Lanka,77.66774193548386
3,1995,Suriname,73.53548387096774
3,1995,Sweden,35.41935483870968
3,1995,Switzerland,39.80752688172043
3,1995,Syria,51.667741935483875
3,1995,Taiwan,63.645161290322584
3,1995,Tajikistan,30.003225806451614
3,1995,Tanzania,46.016129032258064
3,1995,Thailand,-99.0
3,1995,The Netherlands,42.225806451612904
3,1995,Togo,71.31290322580645
3,1995,Tunisia,56.15161290322581
3,1995,Turkey,44.432258064516134
3,1995,Turkmenistan,49.50645161290323
3,1995,US,47.38366935483871
3,1995,Uganda,72.59677419354838
3,1995,Ukraine,38.37096774193548
3,1995,United Arab Emirates,70.75
3,1995,United Kingdom,43.41451612903226
3,1995,Uruguay,67.14516129032258
3,1995,Uzbekistan,48.35806451612903
3,1995,Venezuela,77.60967741935484
3,1995,Vietnam,66.93870967741935
3,1995,Yugoslavia,43.50645161290323
3,1995,Zambia,74.63225806451612
3,1996,Albania,-99.0
3,1996,Algeria,56.15483870967742
3,1996,Argentina,71.77741935483871
3,1996,Australia,67.45483870967742
3,1996,Austria,35.34193548387096
3,1996,Bahamas,71.07741935483871
3,1996,Bahrain,69.25161290322582
3,1996,Bangladesh,69.64516129032258
3,1996,Barbados,79.63548387096773
3,1996,Belarus,24.480645161290322
3,1996,Belgium,38.53548387096774
3,1996,Belize,77.40645161290323
3,1996,Benin,78.62258064516129
3,1996,Bermuda,64.45161290322581
3,1996,Bolivia,46.693548387096776
3,1996,Brazil,75.02150537634408
3,1996,Bulgaria,-99.0
3,1996,Burundi,21.403225806451612
3,1996,Canada,24.003870967741936
3,1996,Central African Republic,45.332258064516125
3,1996,China,47.68064516129032
3,1996,Colombia,55.50645161290323
3,1996,Congo,72.62903225806451
3,1996,Costa Rica,51.96451612903226
3,1996,Croatia,38.67741935483871
3,1996,Cuba,64.79354838709678
3,1996,Cyprus,33.648387096774194
3,1996,Czech Republic,31.187096774193545
3,1996,Denmark,31.01290322580645
3,1996,Dominican Republic,71.41935483870968
3,1996,Egypt,64.11290322580645
3,1996,Equador,11.483870967741936
3,1996,Ethiopia,63.9741935483871
3,1996,Finland,26.216129032258067
3,1996,France,46.788709677419355
3,1996,Gabon,16.64516129032258
3,1996,Gambia,75.72258064516129
3,1996,Georgia,41.37419354838709
3,1996,Germany,-29.773387096774194
3,1996,Greece,49.07419354838709
3,1996,Guatemala,49.900000000000006
3,1996,Guinea,81.19032258064516
3,1996,Guinea-Bissau,-51.41935483870968
3,1996,Guyana,-99.0
3,1996,Haiti,-10.351612903225806
3,1996,Honduras,68.97419354838709
3,1996,Hong Kong,68.53225806451613
3,1996,Hungary,34.65483870967742
3,1996,Iceland,36.729032258064514
3,1996,India,73.14516129032258
3,1996,Indonesia,46.54838709677419
3,1996,Ireland,41.20645161290323
3,1996,Israel,-32.02903225806452
3,1996,Italy,46.148387096774194
3,1996,Ivory Coast,82.6032258064516
3,1996,Japan,41.43763440860215
3,1996,Jordan,51.690322580645166
3,1996,Kazakhstan,29.980645161290322
3,1996,Kenya,34.40967741935484
3,1996,Kuwait,66.99677419354839
3,1996,Laos,83.03870967741935
3,1996,Latvia,27.429032258064513
3,1996,Lebanon,59.46451612903226
3,1996,Macedonia,39.84516129032258
3,1996,Madagascar,59.31612903225806
3,1996,Malawi,-99.0
3,1996,Malaysia,81.61612903225806
3,1996,Mauritania,73.45806451612903
3,1996,Mexico,55.86021505376344
3,1996,Mongolia,16.34516129032258
3,1996,Morocco,57.751612903225805
3,1996,Mozambique,48.49354838709677
3,1996,Myanmar (Burma),83.89354838709677
3,1996,Namibia,74.54516129032258
3,1996,Nepal,-31.661290322580644
3,1996,New Zealand,63.722580645161294
3,1996,Nicaragua,-99.0
3,1996,Nigeria,89.80322580645162
3,1996,North Korea,37.483870967741936
3,1996,Norway,25.983870967741936
3,1996,Oman,-99.0
3,1996,Pakistan,71.74677419354839
3,1996,Panama,80.40322580645162
3,1996,Peru,70.91612903225807
3,1996,Philippines,82.28709677419356
3,1996,Poland,29.23225806451613
3,1996,Portugal,56.438709677419354
3,1996,Qatar,70.82903225806452
3,1996,Romania,31.31935483870968
3,1996,Russia,34.03387096774193
3,1996,Saudi Arabia,68.88870967741936
3,1996,Senegal,69.15806451612903
3,1996,Serbia-Montenegro,33.645161290322584
3,1996,Sierra Leone,69.34516129032258
3,1996,Singapore,82.18709677419355
3,1996,Slovakia,35.803225806451614
3,1996,South Africa,65.08064516129032
3,1996,South Korea,38.46774193548387
3,1996,Spain,51.53010752688172
3,1996,Sri Lanka,76.98387096774194
3,1996,Suriname,61.61290322580645
3,1996,Sweden,30.419354838709676
3,1996,Switzerland,39.05161290322581
3,1996,Syria,51.8
3,1996,Taiwan,65.98387096774194
3,1996,Tajikistan,-99.0
3,1996,Tanzania,69.00645161290322
3,1996,Thailand,86.74838709677418
3,1996,The Netherlands,37.57741935483871
3,1996,Togo,83.8258064516129
3,1996,Tunisia,56.40967741935484
3,1996,Turkey,38.67258064516129
3,1996,Turkmenistan,45.70967741935484
3,1996,US,40.21711693548387
3,1996,Uganda,33.08064516129032
3,1996,Ukraine,26.716129032258067
3,1996,United Arab Emirates,73.8741935483871
3,1996,United Kingdom,43.14677419354839
3,1996,Uruguay,68.96129032258065
3,1996,Uzbekistan,43.8
3,1996,Venezuela,78.97419354838709
3,1996,Vietnam,68.18387096774192
3,1996,Yugoslavia,36.622580645161285
3,1996,Zambia,61.21612903225807
3,1997,Albania,-99.0
3,1997,Algeria,53.52258064516129
3,1997,Argentina,70.26129032258065
3,1997,Australia,67.88645161290323
3,1997,Austria,41.70322580645161
3,1997,Bahamas,74.23870967741935
3,1997,Bahrain,65.60967741935484
3,1997,Bangladesh,-41.461290322580645
3,1997,Barbados,78.58709677419354
3,1997,Belarus,31.61935483870968
3,1997,Belgium,47.748387096774195
3,1997,Belize,81.73870967741935
3,1997,Benin,76.96774193548387
3,1997,Bermuda,32.748387096774195
3,1997,Bolivia,44.86451612903225
3,1997,Brazil,73.21505376344086
3,1997,Bulgaria,38.099999999999994
3,1997,Burundi,-7.441935483870967
3,1997,Canada,24.60258064516129
3,1997,Central African Republic,65.73548387096774
3,1997,China,51.840645161290325
3,1997,Colombia,55.76451612903226
3,1997,Congo,78.60967741935484
3,1997,Costa Rica,73.41290322580646
3,1997,Croatia,44.40967741935484
3,1997,Cuba,47.37419354838709
3,1997,Cyprus,48.751612903225805
3,1997,Czech Republic,40.09032258064516
3,1997,Denmark,38.5516129032258
3,1997,Dominican Republic,76.7258064516129
3,1997,Egypt,60.58709677419355
3,1997,Equador,68.5
3,1997,Ethiopia,28.383870967741935
3,1997,Finland,30.612903225806452
3,1997,France,52.51129032258064
3,1997,Gabon,81.62258064516129
3,1997,Gambia,79.55483870967741
3,1997,Georgia,40.49032258064516
3,1997,Germany,-34.04032258064516
3,1997,Greece,52.26774193548387
3,1997,Guatemala,67.79354838709678
3,1997,Guinea,36.07096774193548
3,1997,Guinea-Bissau,-34.11290322580645
3,1997,Guyana,-76.1741935483871
3,1997,Haiti,74.00322580645161
3,1997,Honduras,71.91612903225807
3,1997,Hong Kong,68.98064516129033
3,1997,Hungary,41.5516129032258
3,1997,Iceland,31.52258064516129
3,1997,India,79.31451612903226
3,1997,Indonesia,23.816129032258065
3,1997,Ireland,46.29032258064516
3,1997,Israel,57.88387096774194
3,1997,Italy,50.85322580645161
3,1997,Ivory Coast,71.04838709677419
3,1997,Japan,43.155913978494624
3,1997,Jordan,48.71290322580645
3,1997,Kazakhstan,40.29032258064516
3,1997,Kenya,71.01290322580645
3,1997,Kuwait,63.358064516129026
3,1997,Laos,66.01935483870967
3,1997,Latvia,34.54516129032258
3,1997,Lebanon,57.58064516129032
3,1997,Macedonia,45.277419354838706
3,1997,Madagascar,70.99032258064516
3,1997,Malawi,-33.49032258064516
3,1997,Malaysia,82.84516129032258
3,1997,Mauritania,63.92903225806452
3,1997,Mexico,13.887096774193548
3,1997,Mongolia,27.53870967741935
3,1997,Morocco,60.44516129032258
3,1997,Mozambique,78.75806451612904
3,1997,Myanmar (Burma),72.67096774193548
3,1997,Namibia,68.3225806451613
3,1997,Nepal,17.932258064516127
3,1997,New Zealand,64.7
3,1997,Nicaragua,81.98387096774194
3,1997,Nigeria,86.54838709677419
3,1997,North Korea,39.92580645161291
3,1997,Norway,34.42580645161291
3,1997,Oman,-99.0
3,1997,Pakistan,69.80967741935484
3,1997,Panama,80.78387096774195
3,1997,Peru,72.42903225806452
3,1997,Philippines,80.83870967741936
3,1997,Poland,37.04516129032258
3,1997,Portugal,64.45483870967742
3,1997,Qatar,67.5
3,1997,Romania,40.75806451612903
3,1997,Russia,33.61774193548387
3,1997,Saudi Arabia,65.3225806451613
3,1997,Senegal,71.86451612903227
3,1997,Serbia-Montenegro,38.94193548387097
3,1997,Sierra Leone,-75.51612903225806
3,1997,Singapore,82.65483870967742
3,1997,Slovakia,41.79032258064516
3,1997,South Africa,66.13225806451612
3,1997,South Korea,40.49677419354839
3,1997,Spain,55.08924731182796
3,1997,Sri Lanka,59.3
3,1997,Suriname,71.8483870967742
3,1997,Sweden,35.480645161290326
3,1997,Switzerland,45.94838709677419
3,1997,Syria,47.87096774193548
3,1997,Taiwan,67.66129032258064
3,1997,Tajikistan,-85.38709677419355
3,1997,Tanzania,74.31290322580645
3,1997,Thailand,86.91290322580646
3,1997,The Netherlands,45.97096774193548
3,1997,Togo,30.387096774193548
3,1997,Tunisia,57.487096774193546
3,1997,Turkey,38.66612903225807
3,1997,Turkmenistan,48.23225806451613
3,1997,US,47.67701612903226
3,1997,Uganda,-31.42258064516129
3,1997,Ukraine,22.19677419354839
3,1997,United Arab Emirates,71.03870967741935
3,1997,United Kingdom,48.15161290322581
3,1997,Uruguay,67.6516129032258
3,1997,Uzbekistan,-53.15806451612904
3,1997,Venezuela,76.16129032258064
3,1997,Vietnam,68.81935483870969
3,1997,Yugoslavia,42.63225806451613
3,1997,Zambia,-9.87741935483871
3,1998,Albania,-84.60967741935484
3,1998,Algeria,54.961290322580645
3,1998,Argentina,67.54838709677419
3,1998,Australia,70.41677419354839
3,1998,Austria,41.190322580645166
3,1998,Bahamas,71.30967741935484
3,1998,Bahrain,70.14838709677419
3,1998,Bangladesh,13.16451612903226
3,1998,Barbados,80.26129032258065
3,1998,Belarus,30.009677419354837
3,1998,Belgium,45.99677419354839
3,1998,Belize,79.5741935483871
3,1998,Benin,80.6741935483871
3,1998,Bermuda,64.24193548387096
3,1998,Bolivia,50.28387096774193
3,1998,Brazil,76.98924731182795
3,1998,Bulgaria,36.65161290322581
3,1998,Burundi,-87.36129032258064
3,1998,Canada,29.811935483870972
3,1998,Central African Republic,37.0
3,1998,China,50.855483870967745
3,1998,Colombia,59.12903225806452
3,1998,Congo,69.0741935483871
3,1998,Costa Rica,77.29677419354839
3,1998,Croatia,41.854838709677416
3,1998,Cuba,61.10645161290322
3,1998,Cyprus,-9.848387096774195
3,1998,Czech Republic,38.400000000000006
3,1998,Denmark,37.406451612903226
3,1998,Dominican Republic,72.99032258064516
3,1998,Egypt,61.170967741935485
3,1998,Equador,67.40806451612903
3,1998,Ethiopia,64.3741935483871
3,1998,Finland,24.43548387096774
3,1998,France,50.79838709677419
3,1998,Gabon,76.56774193548387
3,1998,Gambia,28.003225806451614
3,1998,Georgia,44.277419354838706
3,1998,Germany,-14.353225806451613
3,1998,Greece,49.725806451612904
3,1998,Guatemala,-66.77741935483871
3,1998,Guinea,-99.0
3,1998,Guinea-Bissau,-99.0
3,1998,Guyana,-99.0
3,1998,Haiti,-99.0
3,1998,Honduras,73.45806451612903
3,1998,Hong Kong,67.48709677419355
3,1998,Hungary,40.20967741935484
3,1998,Iceland,29.364516129032257
3,1998,India,77.38629032258065
3,1998,Indonesia,47.38709677419355
3,1998,Ireland,46.351612903225806
3,1998,Israel,54.9483870967742
3,1998,Italy,47.895161290322584
3,1998,Ivory Coast,85.2290322580645
3,1998,Japan,43.7236559139785
3,1998,Jordan,50.461290322580645
3,1998,Kazakhstan,30.861290322580647
3,1998,Kenya,31.61935483870968
3,1998,Kuwait,65.53225806451613
3,1998,Kyrgyzstan,32.167741935483875
3,1998,Laos,79.37096774193549
3,1998,Latvia,31.19677419354839
3,1998,Lebanon,59.37096774193548
3,1998,Macedonia,41.932258064516134
3,1998,Madagascar,59.97741935483871
3,1998,Malawi,65.98064516129033
3,1998,Malaysia,84.37741935483871
3,1998,Mauritania,78.44193548387096
3,1998,Mexico,11.991397849462366
3,1998,Mongolia,22.261290322580646
